Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.3841239,-8.3448678,23.6,13.75,12,144,22.8,22.9,51.7,8.8,0.0835,4.83,1.2,16.2,0.37,0.46,1.16,C1
53.6723833,-8.0073852,260,25.8,29.7,180,28.3,37.8,83.2,8.04,0.1625,7.35,0.97,35,0.441,1.17,6.86,C1
53.3448477,-8.2302624,27.3,11.8,10.95,764,17.15,20.8,45.3,6.43,0.062,4.47,0.83,13.9,0.287,0.56,0.619,C1
53.3420012,-8.1937799,31.3,13.8,5.43,252,14.95,21.1,41.7,5.18,0.0729,3.82,0.75,14.7,0.157,0.49,0.849,C1
53.6318496,-8.4392113,27.1,9.76,8.61,20.1,9.01,11.9,22.6,2.5,0.0692,1.995,0.34,15.35,0.145,0.6,1.275,C1
53.5444716,-8.2217037,39.3,17.15,22.8,460,19.5,24.8,56.7,8.94,0.1055,6.19,0.69,16,0.304,0.45,1.125,C1
53.221969,-8.1351802,40.8,14.95,10.7,836,25.8,22.8,54,6.06,0.0908,8.33,1.4,15.15,0.253,0.6,0.745,C1
53.2914094,-8.4069227,31.9,16.7,20.6,532,27.2,20.8,49.5,5.92,0.1025,8.18,1.44,12.4,0.219,0.86,0.829,C1
53.5776207,-8.1931028,39.7,18.45,11.95,855,28.6,28.1,69.6,7.38,0.0818,8.96,1.13,18.2,0.386,0.56,0.764,C1
53.1300543,-8.0805133,92.1,23.7,15.45,1640,42.5,33.9,93.4,12.35,0.145,10.2,1.9,40.9,0.5,0.87,1.06,C1
53.2238605,-8.0459687,48,16,12.2,820,32.1,23.1,57.7,7.94,0.0939,7.35,1.09,15.7,0.272,0.66,0.673,C1
53.3669234,-8.4112015,18.4,12.75,7.17,319,17.85,24.6,48.1,6.84,0.0642,3.97,1.27,12.15,0.3,0.47,0.775,C1
53.3635949,-8.3854538,29.1,13.35,14.7,439,18.5,21.6,53.5,7.36,0.0776,4.46,0.82,13.05,0.258,0.52,0.944,C1
53.6496262,-8.4125384,27.2,12.95,23.1,406,20.3,20.6,44.4,9.23,0.0903,7.51,0.93,13.35,0.305,0.59,0.917,C1
53.3249913,-8.3695884,23.7,17.35,33.6,553,26.7,24.9,61.8,7.38,0.087,6.03,0.97,14.25,0.293,0.65,1.405,C1
53.7906574,-7.3093073,132,39.7,40.8,2750,57.1,40.7,115.5,9.36,0.109,12.65,0.79,29.1,0.554,0.92,1.14,C1
53.2081651,-8.4603129,52.7,22.9,11.6,150,28.5,35.4,68.2,4.5,0.122,4.4,0.59,18.55,0.094,0.85,2.47,C1
53.1323837,-8.1372001,89.4,21,17.3,1415,38,28.9,86.7,9.89,0.1225,9.25,1.08,49.3,0.523,0.76,1.15,C1
53.4022757,-8.4043856,25.4,14.8,14.55,418,22.6,24.3,58.5,8.52,0.0802,5.49,1.14,16.1,0.358,0.46,1.345,C1
53.5045842,-8.0524789,35.4,13.25,17.85,1135,33.5,19.5,65.7,7.12,0.103,10.5,0.76,12.7,0.402,0.38,0.849,C1
53.2045394,-8.377157,44.2,20.7,5.87,214,25.6,33.7,43.2,3.69,0.0854,4.86,0.39,17.45,0.166,0.57,1.045,C1
53.1327596,-8.1906573,110,25.7,19.45,1110,40.8,30.1,104,10.25,0.149,9.51,1.47,44.6,0.341,0.76,1.125,C1
53.1339288,-8.0417347,88.6,19.8,29.1,1540,43.2,27.4,112,12.15,0.121,9.06,1.22,47.5,0.586,0.84,0.882,C1
53.1654016,-7.9858912,120,22.2,22.4,575,44.9,32.4,62.1,11.85,0.1325,9.08,0.76,33.9,0.382,0.52,2.14,C1
53.1115532,-8.1314893,77.3,25,15.75,1130,42.9,35.1,65.7,10.5,0.1515,9.5,1.4,30.1,0.328,0.78,0.786,C1
53.3801023,-8.3706512,27.4,11.5,33.2,266,16.7,18,43,8.97,0.0729,3.6,1.03,17.15,0.333,0.68,3.38,C1
53.2391955,-8.0701883,62.9,20.9,21,1015,33.3,25.8,158,7.29,0.105,7.69,1.06,26,0.296,1.33,1.175,C1
53.2403215,-8.6432819,55.5,33.2,21.5,1245,52.7,35.2,86.4,10.3,0.1585,14.3,1.48,24.6,0.259,0.94,1.575,C1
53.1311458,-7.7489602,42.3,13.15,10.7,754,22,18.5,60.1,6.81,0.0711,5.98,0.96,19.6,0.36,0.49,0.792,C1
53.2039384,-8.1058072,41,18.25,13.4,813,30.4,23.9,47.5,7.42,0.0892,8.13,1.26,16.95,0.267,0.72,1.085,C1
53.2971909,-8.3783621,32.4,19.2,20,568,33.9,27.4,53.9,6.76,0.0818,8.53,1.25,13.55,0.285,0.87,1.065,C1
53.3858191,-7.890235,83.6,28.2,18.2,556,40.9,33.9,123,10.05,0.1085,12.9,1.38,27.3,0.352,0.85,1.14,C1
53.1281914,-7.6351003,70.7,12.65,12.95,1125,18.1,17.5,80.5,6.09,0.0645,6.08,1.14,15.95,0.851,0.51,0.723,C1
53.1677739,-8.0134476,60.1,19.35,13.85,945,35,25.5,73.4,8.41,0.1035,8.69,1.03,25.4,0.342,0.65,0.94,C1
53.2186781,-8.0769961,43.9,17.1,11.65,838,31.6,23.4,55.1,6.15,0.0796,7.99,1.1,14.85,0.24,0.57,0.927,C1
53.6494734,-8.4476057,41.7,15.8,18.6,641,24.2,24.6,70.3,7.81,0.0843,7.44,0.99,15.65,0.297,0.58,1.11,C1
53.1138188,-8.0441793,132,21.3,26.7,1400,39.9,25.4,93.8,11.95,0.107,9.17,1.04,33.5,0.437,0.8,0.997,C1
53.3825571,-8.4033574,15.6,8.91,28.4,87.6,11.65,15.5,29.9,5.22,0.058,2.29,0.72,11.7,0.254,0.61,0.88,C1
53.3497007,-8.1642034,17.5,9.33,7.2,81.2,12.6,12,26,1.12,0.0466,2.24,0.25,11.8,0.154,0.39,1.745,C1
53.3484353,-8.3747462,23.7,14.85,10.6,694,19.75,26.1,51.6,7.2,0.072,5.4,1.31,13.7,0.302,0.64,1.07,C1
53.6038962,-8.3793583,39.5,15.8,32.3,907,24.1,21.6,60.7,10.4,0.0954,9.12,1.01,15.9,0.344,0.73,1.11,C1
53.4369601,-8.4036312,32.3,12.8,15.05,162,11.7,16.1,31.8,3.67,0.0634,2.69,0.37,11.65,0.168,0.59,1.28,C1
53.4363989,-8.3446735,41.8,14.25,34.6,374,20.9,21,48.8,8.64,0.0829,5.66,1.17,16,0.352,0.56,1.725,C1
53.6880327,-8.3225054,37.8,20.7,14.95,807,31.8,31.7,85.8,12.85,0.127,10.7,2.3,20.5,0.409,0.76,1.27,C1
53.6850893,-8.3407207,31.5,20.6,10.15,285,17.25,33.6,57.7,9.01,0.118,5.59,1.3,19.3,0.283,0.64,0.995,C1
53.3701926,-8.2814175,19.9,11.65,9.48,128,18.05,16.1,39.4,5.41,0.0749,3.46,0.46,14.9,0.212,0.42,3.28,C1
53.6528738,-8.3166265,50,30.4,17.05,476,40,38.9,87.3,21.3,0.1385,11.2,3.57,21.2,0.544,0.82,1.42,C1
53.4938593,-8.4095198,32.4,11.75,28.4,467,14.45,17.4,46.1,5.95,0.063,4.81,0.67,14.75,0.267,0.38,0.837,C1
53.5248894,-8.4079189,75.9,15.15,34.9,285,17.8,19.4,41.9,9.72,0.0807,5.49,0.43,16.75,0.263,0.54,1.87,C1
53.4544765,-8.3745643,39.8,14.9,34.9,229,10.65,20.4,44.4,7.65,0.0716,3.09,0.46,13.75,0.231,0.51,1.455,C1
53.6384254,-8.3463016,20,12.25,7.57,199,12.85,19.8,34.1,5.1,0.0647,3.48,0.84,12.05,0.225,0.39,0.933,C1
53.5077858,-8.4683136,26.3,8.93,9.53,20.9,7.68,12.9,25.4,3.38,0.0524,1.69,0.21,12.25,0.188,0.36,1.27,C1
53.6169001,-8.3726448,43.3,21.2,15.65,643,36.9,26.8,80.1,10.45,0.112,10.9,1.63,15.3,0.373,0.72,1.145,C1
53.532507,-8.256221,41.2,18.3,13,849,21.8,26.1,62.2,9.13,0.0756,7.56,1.13,18,0.364,0.48,0.891,C1
53.6495795,-8.3690008,44.2,20.3,21,819,35.6,27.9,71.4,12.8,0.0975,10.45,1.59,16.8,0.349,0.64,1.27,C1
53.6684784,-8.346472,47.5,26.7,18.3,835,33.4,43.6,83.7,15.6,0.122,11.45,2.49,18.9,0.419,0.87,1.31,C1
53.5089156,-8.3446733,37.5,13.1,27.3,544,16.05,20.1,52.9,9.35,0.067,6.04,0.96,18.55,0.32,0.48,0.789,C1
53.2379635,-8.4330298,47,19.25,19.9,1500,53.2,24,58.1,9.23,0.134,11.05,1.02,16.1,0.41,0.56,1.06,C1
53.4714954,-8.3472164,29,8.42,11.75,89.8,7.69,10.7,22.7,3.45,0.0419,2,0.36,10.95,0.185,0.38,0.602,C1
53.5655,-8.4336191,33,9.72,13.3,65.3,9.24,14.5,27.4,6.5,0.0676,2.3,0.44,24,0.233,0.75,0.724,C1
53.4877182,-8.0862783,32.2,11.1,10.3,1140,16.5,18.9,50.4,7.71,0.079,8.73,0.9,12,0.296,0.79,0.807,C1
53.4179098,-8.1609762,38.9,21,16.6,884,31.2,28.2,78.6,12.3,0.1155,11.2,1.14,18.75,0.456,0.5,0.934,C1
53.4689313,-7.8070806,62.6,21,17.2,1725,37.5,37.1,121,10.45,0.1175,12.4,2.46,23.3,0.55,0.62,0.83,C1
53.49258,-8.3512756,62.6,18.15,8.04,386,16.35,23.4,42.5,6.29,0.0769,4.44,0.45,19.95,0.224,0.44,1.04,C1
53.4196523,-8.4071224,33.1,9.05,13.35,83.3,11.4,12.8,22.2,12.25,0.0697,2.98,1.44,18.6,0.274,0.35,7.1,C1
53.4561639,-8.34527,31.1,13.2,37.8,385,13.65,20.9,41.3,6.7,0.0681,5.16,0.87,16.2,0.282,0.45,0.695,C1
53.5947431,-8.4060838,19.8,7.96,25,29.6,7.34,12.3,18.4,5.51,0.0677,1.635,0.34,18.35,0.207,0.49,0.783,C1
53.4540393,-8.4092572,23,9.85,27.1,158,8.85,14.9,24.8,4.32,0.0542,2.39,0.37,11.8,0.156,0.35,0.844,C1
53.5409772,-8.4394927,30.2,9.98,6.07,148.5,7.23,16.7,25.8,4.27,0.0616,2.59,0.53,14.8,0.156,0.36,0.563,C1
53.4222634,-8.3515837,31.5,12.85,43.7,347,18.25,18.9,41.6,9.54,0.0827,4.83,0.98,17.55,0.388,0.87,1.57,C1
53.4960083,-8.3704398,47.4,17.2,25.5,312,26.6,21.8,56.1,8.11,0.0833,6.7,0.86,16.1,0.458,0.41,0.683,C1
53.4402978,-8.4406057,27.7,13.6,19.55,232,15.15,20.7,43.2,7.68,0.0693,4.34,0.76,14.35,0.285,0.43,0.937,C1
53.4532524,-8.4624454,26.3,13.35,32.6,300,16.9,20.3,43.2,9.67,0.0813,4.72,0.88,14.6,0.352,0.51,1.45,C1
53.4029361,-8.1709781,21.2,15.3,7.62,328,15.8,19.2,43.2,6.73,0.0663,4.16,1,12.05,0.257,0.41,0.569,C1
53.5464766,-8.3759789,33.7,7.97,34.6,84.3,6.65,10.8,26.8,10.4,0.0583,2.42,0.32,28.2,0.247,0.44,0.896,C1
53.3627605,-8.3144889,29,18.7,13.6,477,27.8,36.6,61,9.5,0.0887,6.46,1.18,15.05,0.396,0.47,0.959,C1
53.654845,-7.6011622,144,36,16.15,185,28.6,59.4,114,10.25,0.143,7.84,1.14,24.2,0.429,0.91,2.32,C1
53.6550095,-8.3405388,45.4,28.9,19.85,797,37.8,36.5,96.8,21.5,0.1565,11.95,3.78,22,0.525,0.79,1.495,C1
53.5047652,-8.6444739,7.4,1.69,2.6,10.3,2.45,3.8,13.4,1.38,0.0288,0.614,0.37,8.43,0.117,0.2,0.37,C1
53.5071949,-8.3817204,29.7,9.97,28.8,273,10.9,16.2,34,7.13,0.113,3.63,0.84,12.55,0.26,0.42,1.44,C1
53.4537367,-8.2843021,7.8,0.69,2.74,6.3,0.93,1.5,17.2,1.35,0.0616,0.187,0.21,18.6,0.24,0.41,0.07,C1
53.5245423,-8.1966763,31,15.55,9.45,782,18.3,26.5,49,6.9,0.067,7.23,0.75,15.6,0.31,0.4,0.91,C1
53.6720254,-8.3179803,49.5,10.1,11.1,359,13.95,12.9,54,4.42,0.0613,2.14,0.49,10.85,0.162,0.44,0.491,C1
53.4907596,-8.4423184,24.1,11.75,34.3,272,10.6,17.8,37.8,6.32,0.0526,3.65,0.51,16.8,0.248,0.64,1.175,C1
53.6749188,-8.2856814,47.2,27.6,30.3,1110,44.9,45.9,91.5,22,0.1295,12.65,2.48,24.2,0.641,0.86,1.28,C1
53.6367029,-8.2875551,54.4,20.5,12.25,364,19.65,30.9,80.3,10,0.0824,5.04,0.91,18.5,0.288,0.6,1.035,C1
53.6145303,-8.4714876,23.8,11.85,24.1,316,13.3,19.2,40.6,9.1,0.1045,4.33,0.98,15.6,0.302,0.62,1.145,C1
53.3838918,-8.286467,29.9,15.65,29.5,686,27.4,23.4,63.2,10.05,0.0965,6.85,1.1,16.05,0.424,0.73,1.275,C1
53.522855,-8.4655848,43.7,14.9,24.2,644,17.9,21.3,52.9,8.2,0.0683,5.53,0.66,18.3,0.26,0.52,1.515,C1
53.4598687,-8.3079489,6.6,0.78,2.23,4.2,0.95,1.6,16.5,1.41,0.051,0.197,0.19,16.5,0.257,0.38,0.062,C1
53.5109708,-8.4411568,25.4,8.73,10.15,170.5,9,14.6,28.4,6.1,0.0457,2.9,0.49,12.35,0.224,0.39,0.691,C1
53.5095158,-8.5855216,14.8,8.92,11.65,153.5,7.76,17.2,29.8,5.75,0.0504,1.905,0.48,9.54,0.22,0.34,0.963,C1
53.5953687,-8.4931135,23.8,6.64,32.5,122.5,6.04,11.3,33.4,4.96,0.0538,1.505,0.52,13.1,0.242,0.67,1.8,C1
53.1355073,-8.3076288,107,16.25,26.3,1535,26.2,20.7,89.4,9.46,0.101,8.13,1.3,45.2,0.511,0.66,1.03,C1
53.1152195,-7.6899886,73.2,19,19.35,826,29.7,23.6,85.7,9.11,0.0842,8,0.93,26.1,0.472,0.69,0.758,C1
53.4321529,-8.3818457,37.8,11.15,14.25,148.5,19.9,16.1,30.1,7.03,0.058,3.44,0.6,13.75,0.261,0.37,4.47,C1
53.6181827,-8.3495209,23.6,12.25,8.71,88.2,11.45,19.6,32.1,8.74,0.0758,2.17,0.93,17.4,0.28,0.61,0.678,C1
53.4717719,-8.4712452,28.2,13.55,17.7,417,17.3,22.4,49.4,7.44,0.065,5.42,0.89,14.9,0.32,0.45,0.762,C1
53.4200712,-8.2839123,56,5.01,10.95,364,13.35,7.5,24.7,3.95,0.0561,2.47,0.94,12.8,0.244,0.42,3.64,C1
53.5474008,-8.4948793,25.8,12.4,10.55,120,10.95,22.8,41.3,7.8,0.0616,3.29,0.6,16,0.182,0.86,1.945,C1
53.507799,-8.41092,52.3,10.5,18.8,134,20.3,15.2,25.1,5.51,0.0427,3.56,0.48,10.6,0.376,0.25,7.3,C1
53.5999519,-8.4323856,48.8,13.1,17.05,163,22.5,18.6,41.8,10.55,0.074,6,0.84,14.15,0.36,0.42,3.75,C1
53.6396125,-8.3166633,51.9,31.4,25,825,47.6,41.6,92.4,21.1,0.1205,12.1,3.68,22.5,0.692,0.87,1.39,C1
53.5419261,-6.6042063,74.3,22.3,26.9,890,26.5,39.6,100,10.2,0.0946,8.93,4.37,25.4,0.982,0.78,1.64,C1
53.4553346,-8.2528817,40.1,18.85,10.3,503,22.8,24.7,51.3,10.95,0.0824,6.32,0.68,21.1,0.312,0.59,1.145,C1
53.5613448,-8.3209234,48,14.35,7.35,214,12,20.8,40.7,6.99,0.0757,3.6,0.35,20.3,0.15,0.4,1.095,C1
53.4900087,-8.1355168,25.5,12.45,11.55,173.5,16.55,17.5,44,7.5,0.0844,4.4,0.68,15.45,0.208,0.52,1.05,C1
53.6495591,-8.097858,88,21.6,19.3,828,29.1,28.1,84.5,10.4,0.0894,8.35,0.85,26.8,0.311,0.62,1.27,C1
53.494112,-8.1662964,21.5,15.35,17.65,223,19.65,21,50.7,10.15,0.0976,5.54,0.68,15.05,0.323,0.51,1.305,C1
53.3827076,-8.2222312,36.1,16,17.95,798,26.2,24.2,65.3,10.4,0.0925,6.87,1.13,18.15,0.395,0.7,1.125,C1
53.3686964,-8.2555388,32.4,15.7,8.3,228,22.5,24.1,48.6,12.8,0.0759,5.9,1.19,15.35,0.24,0.42,1.015,C1
53.491548,-7.2911437,51.5,23,23,953,43.6,38.5,131.5,10.2,0.169,10.7,2.01,21.6,0.503,1.01,1.225,C1
53.560096,-8.3467035,41.7,11.95,22.2,30.8,7.78,14.7,24.4,8.7,0.0711,1.905,0.31,32.2,0.177,0.71,1.525,C1
53.7382604,-7.6572608,30.1,23,29,483,18.05,52.2,87.2,4.48,0.0931,4.51,1.29,17.8,0.283,0.73,1.8,C1
53.484728,-7.9772724,36.2,10.8,4.98,854,10.3,16.3,49.7,6.94,0.0646,3.72,0.6,25.5,0.442,0.37,0.89,C1
53.4752522,-8.1964036,36.3,18.8,20.8,901,24.6,26,65.2,12.8,0.096,7.47,0.88,17.55,0.367,0.58,1.335,C1
53.4014491,-8.1045062,39.6,18.6,10.75,1325,25.5,26.2,70,8.29,0.0867,6.46,1.15,17.85,0.379,0.48,0.806,C1
53.3856233,-8.1937822,25.3,15.8,8.08,669,23.8,24.4,51,9.47,0.0575,4.94,1.2,16.2,0.422,0.79,0.982,C1
53.47435,-8.0534057,26.3,13.65,20.6,553,23.4,19.4,48.4,8.41,0.0661,8.6,0.75,11.85,0.338,0.59,0.819,C1
53.4552601,-8.1969286,27,14.25,9.25,888,15.4,17.7,59.9,6.23,0.057,5.19,0.85,12.45,0.278,0.42,0.656,C1
53.3630993,-8.2286183,30.5,17.35,6.47,138.5,15.7,27.6,34.7,5.79,0.0722,4.31,0.69,14.65,0.172,0.45,0.869,C1
53.8119631,-7.9781857,176.5,23.5,15.9,297,17.9,38.6,74,8.25,0.0779,8.04,0.68,64.5,0.262,0.71,0.945,C1
53.5273925,-8.3103077,35.6,13.2,14.3,821,16.8,19.4,60,12.55,0.0628,5.96,1.07,29,0.371,0.4,0.805,C1
53.4233639,-8.1968716,25.6,21,7.77,797,21.2,30,42.7,7.6,0.0867,5.95,0.95,16.6,0.366,0.49,0.857,C1
53.8160793,-8.0123129,315,25.9,12.6,141.5,17.4,35.4,67,10.7,0.0952,5.31,0.7,46.7,0.337,0.72,0.725,C1
53.4890047,-8.0521585,28.3,15.25,12.85,858,37.7,23.1,62.4,8.07,0.0693,14.5,0.89,11.85,0.443,0.32,0.646,C1
53.3870692,-8.1273001,35.1,17.5,15.75,800,24.7,26.4,67.7,10.8,0.0797,6.62,1.16,16.5,0.422,0.55,0.854,C1
53.5035337,-8.1329075,34.9,15.85,26.1,920,30,22,62.1,9.16,0.0841,9.9,1.01,14.25,0.471,0.51,1.025,C1
53.3625568,-8.200482,20.3,8.04,10.45,163.5,8.21,10.3,20.7,6.93,0.22,2.06,0.65,15.75,0.388,0.59,2.38,C1
53.5662461,-8.0704394,36.3,12.15,19.05,893,15.3,19.3,49.5,6.09,0.0592,6.35,0.9,17.55,0.333,0.97,0.866,C1
53.4743364,-8.0781339,35,11.1,15.5,1600,18.35,18.8,68.1,7.28,0.0657,10.7,0.92,13.1,0.32,0.43,0.86,C1
53.3827951,-8.1622115,34.2,12.3,19.7,777,17.85,16.9,54.8,8.6,0.0701,5.82,0.97,15,0.355,0.66,0.976,C1
53.5674028,-7.4977385,94,30.9,25.3,1040,58.5,43.8,145.5,9.27,0.134,14.45,1.65,26.4,0.587,0.94,0.922,C1
53.4196584,-8.4432952,23.2,16.3,11.5,121.5,19.05,28.3,45.3,6.05,0.0682,3.63,0.69,14.2,0.246,0.48,1.865,C1
53.4198763,-8.3771634,24.5,10.25,27.9,135.5,12.55,16.2,34,6.11,0.0569,2.73,0.65,15.9,0.342,0.55,1.055,C1
53.4409501,-8.1951772,32.3,23.3,11.45,1060,24.2,24.5,79.6,8.48,0.0788,8.91,0.87,16.95,0.381,0.46,0.804,C1
53.368928,-8.1646076,28.7,16.9,12.65,845,25.4,25.4,48.8,11.15,0.0741,6.5,1.11,15.7,0.475,0.54,0.978,C1
53.3286571,-8.1438161,24.7,15.45,22.7,728,23.1,23.5,49.5,9.08,0.0671,6.45,1,15.05,0.371,0.48,0.993,C1
53.4192797,-8.135894,42.8,22.9,11.7,1625,30.1,29,87.1,10,0.091,9.75,1.08,19.95,0.482,0.61,0.81,C1
53.4750549,-8.2313723,36.3,20.9,14.25,1010,26.9,31.2,63.6,10.55,0.0889,8.3,0.81,21.1,0.46,0.56,0.807,C1
53.4184917,-8.1065632,36.2,21.8,11.6,1035,31.9,29.5,65.7,11.95,0.0897,10.2,1.09,20.8,0.504,0.59,0.656,C1
53.6546312,-8.0438011,107,23.3,28.4,876,24.3,36.9,78.3,12.95,0.0952,9.79,0.91,29.6,0.53,0.72,1.32,C1
53.4922183,-8.2301247,41.8,18.65,16.3,1010,24.4,26.7,62.4,10.25,0.0754,7.78,0.85,16.7,0.42,0.53,0.988,C1
53.5109368,-8.1623829,39.8,20.3,15.15,334,21.2,32.1,64.8,7.69,0.0785,5.41,0.54,14.9,0.28,0.48,1.42,C1
53.5609747,-8.2500094,28.2,13.25,9.75,446,12.7,18.6,45.1,6.38,0.0624,4.54,0.68,18.8,0.238,0.35,0.761,C1
53.490161,-8.1999826,34.2,17.9,18.4,803,20.5,23.7,54,9.87,0.0856,7.16,0.69,15.35,0.35,0.52,1.275,C1
53.5984677,-8.0803254,81.8,14.05,34.5,209,16.1,21.5,28.1,6.22,0.0855,3.38,0.51,17.25,0.36,0.55,10.3,C1
53.1897061,-8.2277559,37.2,16.3,9.01,240,23.1,25.4,22.2,9.38,0.0891,4.32,0.59,13.55,0.203,0.59,1.105,C1
53.6182861,-8.1407164,54.3,21.1,18.5,1015,27.6,28.9,74.7,11.45,0.1045,9.18,1.75,33.8,0.463,0.74,1.045,C1
53.7611522,-8.2817018,42.5,23,18.7,695,26.2,34,74.8,12.55,0.1465,11.85,1.54,22.2,0.338,0.65,1.145,C1
53.5593036,-8.2898675,35,13.1,13.6,814,13.35,19,53.6,8.89,0.0609,5.35,0.8,16.4,0.269,0.43,0.792,C1
53.7762673,-8.2840627,49.1,23.6,22.9,1035,41,34.2,77,17,0.1375,13.65,1.66,20,0.345,0.62,1.275,C1
53.4543765,-8.1631159,24.9,14.05,11.7,404,27.1,18.4,58.8,7.82,0.0969,11.55,0.93,13.65,0.335,0.45,1.06,C1
53.6174297,-8.2251074,49.2,19.85,18.25,547,21.1,35.5,62.1,9.11,0.0875,7.52,0.9,20.4,0.346,0.66,1.035,C1
53.5973687,-8.1630155,65.3,19.85,21.2,1100,20.1,28.5,61.5,9.7,0.0837,8.03,1.16,35.1,0.381,0.81,1.195,C1
53.4749179,-8.1050776,39,17.5,13.25,960,20.2,26.2,71.3,6.39,0.1235,7.05,0.63,12.5,0.241,0.44,1.11,C1
53.404009,-8.0186473,61.2,24,22.4,545,41.7,34.6,93.7,11.7,0.1365,11.7,1.02,26.5,0.427,0.64,2.57,C1
53.5635606,-8.0508008,29.8,9.82,11.1,797,9.34,15.4,45,4.76,0.0764,4.99,0.7,13.2,0.222,0.4,0.797,C1
53.3835957,-7.9854421,72.9,22.8,44.1,942,34.3,27.9,107,13.95,0.189,10.7,1.33,25.9,0.429,0.66,1.08,C1
53.5186656,-7.999204,54.5,20.1,15.4,960,19.5,27,63.7,6.76,0.0858,5.92,0.77,15.95,0.284,0.51,0.923,C1
53.5274069,-8.0151269,29.8,14.05,9.83,476,14.75,23.4,43.8,5.35,0.0708,6.82,0.69,14.55,0.265,0.37,0.756,C1
53.5758147,-7.4772739,77.1,44.5,24.5,419,58,68.3,113,7.2,0.1305,13.55,1.68,27.9,0.626,0.93,1.55,C1
53.5076657,-8.0704934,19.8,8.28,11.5,294,17,13.9,33.7,4.8,0.0761,11.5,0.64,10.3,0.298,0.33,0.753,C1
53.7060127,-7.0161944,161.5,31.9,18.8,889,27.1,40.9,83.9,7.47,0.161,12.35,0.88,26.4,0.468,0.87,1.045,C1
53.545621,-8.2017671,38.6,20,15.1,647,25,27.1,58.3,8.7,0.0784,7.59,0.7,17.7,0.37,0.56,1.215,C1
53.5838518,-8.1659231,41.8,18.95,20,763,24.8,31.1,55.4,8.48,0.0771,9.03,1.1,22.6,0.392,0.49,1.045,C1
53.6018962,-8.2839354,31.9,12.3,12.3,524,12.5,19.6,42,8.97,0.0559,4.98,0.78,15,0.269,0.42,0.878,C1
53.5990547,-8.2570912,61.8,25.4,34.4,1670,37.8,40.2,100.5,16.05,0.09,13.95,1.41,28.5,0.577,0.68,1.18,C1
53.5314377,-8.2764522,60.7,23.9,13.45,195,15.8,36.6,48.5,11.35,0.0625,4.74,0.61,25.2,0.202,0.51,0.926,C1
53.5598192,-8.2003254,39.3,14.9,8.54,146,12.9,21.1,48.3,4.12,0.0623,3.73,0.39,17.2,0.158,0.5,0.935,C1
53.4731307,-8.1316079,27.6,13.55,14.25,629,21.3,18.7,51.9,9.03,0.0841,8.62,0.87,14.5,0.355,0.46,0.926,C1
53.7803485,-8.2633843,49,20.7,20.9,981,46.2,33.5,95.1,11,0.14,14.4,1.16,23.9,0.377,0.94,1.225,C1
53.4062275,-6.7528594,99.6,21.3,44.3,2090,33.4,54.4,102,15.2,0.1385,16.05,8.06,26,1.535,0.84,2.61,C1
53.5245803,-8.2307522,43.7,18.55,19.25,992,28,27.8,61.5,11.45,0.0681,8.6,1.11,20.5,0.459,0.56,1.065,C1
53.6318773,-8.1639494,68.4,22.7,18.4,1125,32.4,32,86.5,13.6,0.0868,10.1,1.15,28.1,0.491,0.91,1.065,C1
53.5802066,-8.108795,54.3,23.8,22.2,1085,28.8,30.3,71.5,10.75,0.086,8.58,1.41,19.2,0.382,0.85,1.545,C1
53.5046701,-8.1110284,53.7,13.3,19.65,1215,34.9,20,65,7.94,0.0665,12.2,0.86,13.65,0.451,0.48,0.741,C1
53.5416179,-8.2601827,48.5,16.9,15.6,1000,22.5,24.8,59,9.71,0.055,7.29,0.98,20.7,0.337,0.44,0.908,C1
53.5267845,-8.1698772,25.2,13.05,9.54,95.2,13.5,20,31.2,6.28,0.0579,3.28,0.48,15.2,0.243,0.38,1.13,C1
53.6036418,-8.0489603,77.7,14,13.8,278,14.35,17.6,29.1,4.4,0.0577,3.24,0.44,21.9,0.328,0.61,3.35,C1
53.58421,-8.3144679,28.6,9.84,9.23,243,8.76,15,27.9,6.48,0.052,3.5,0.45,14.15,0.18,0.35,0.869,C1
53.558988,-8.1323715,41.1,17.9,12.55,689,26.2,27.3,61.7,7.81,0.0702,8.84,0.96,17.3,0.345,0.45,1.03,C1
53.6127803,-8.1969494,51,20.2,15.2,681,23.7,31.8,67.8,9.67,0.0653,7.39,1.18,27.5,0.362,0.74,1.07,C1
53.5073153,-8.1986012,30.2,15.05,10.45,598,20.2,20.4,49,8.68,0.0585,6.75,0.78,14.6,0.358,0.47,1.095,C1
53.4228228,-7.7414824,132.5,25.2,19.35,1530,45.4,31.8,129,11.3,0.1235,14,2.11,32.1,0.477,0.89,0.938,C1
53.5258537,-8.1392497,45.2,19.45,21.6,652,30,27.7,76.5,10.7,0.0879,10.8,0.86,16.2,0.376,0.62,1.12,C1
53.7423688,-7.6251125,41,17.4,44.4,568,16.05,29.1,100.5,5.76,0.0713,4.74,1.6,15.05,0.407,0.76,1.28,C1
53.6152006,-8.1649123,73.6,26.9,19.8,1625,36.8,42.6,85,14.2,0.0878,11,1.88,31.4,0.563,0.81,1.315,C1
53.7765577,-7.1344968,120,32.4,15.8,919,27.9,44.8,84.5,7.85,0.183,10.65,1.09,26.2,0.431,0.77,0.924,C1
